identity_number;first_name;last_name;birthday;;
5608;Vratislav;Cibula;979-09-09 00:00:00.000000;;
5609;Valér;Ivák;1961-05-24 00:00:00.000000;;
5610;Hedviga;Jurkovičová;1987-12-26 00:00:00.000000;;
5611;Margita;Kráľová;994-07-04 00:00:00.000000;;
5612;Tamara;Habušová;1987-08-10 00:00:00.000000;;
5613;Kvetoslava;Tomeková;1978-07-13 00:00:00.000000;;
5614;Tadeáš;Bezák;1993-04-22 00:00:00.000000;;
5615;Gašpar;Šťastný;970-01-03 00:00:00.000000;;
5616;Gregor;Lupták;1978-12-22 00:00:00.000000;;
5617;Andrej;Dušička;1989-01-16 00:00:00.000000;;
5618;Václav;Ondrušek;1977-01-14 00:00:00.000000;;
5619;Ľudomila;Maceková;998-02-04 00:00:00.000000;;
5620;Radoslav;Černík;960-11-08 00:00:00.000000;;
5621;Eliška;Dušičková;959-11-02 00:00:00.000000;;
5622;Oldrich;Sýkora;978-07-02 00:00:00.000000;;
5623;Lenka;Debnárová;972-05-07 00:00:00.000000;;
5624;Dobroslav;Krajči;999-07-05 00:00:00.000000;;
5625;Vladimíra;Markovičová;969-04-06 00:00:00.000000;;
5626;Beňadik;Grznár;1975-06-13 00:00:00.000000;;
5627;Mojmír;Orlík;1969-08-27 00:00:00.000000;;
5628;Vlasta;Chalupková;1992-06-19 00:00:00.000000;;
5629;Jarolím;Kocian;1990-08-12 00:00:00.000000;;
5630;Václav;Lupták;1972-12-12 00:00:00.000000;;
5631;Alena;Klimová;959-08-09 00:00:00.000000;;
5632;Margita;Timková;1977-05-27 00:00:00.000000;;
5633;Fratiška;Labudová;1983-05-25 00:00:00.000000;;
5634;Perla;Očenášová;1972-09-23 00:00:00.000000;;
5635;Eliška;Palková;1981-09-25 00:00:00.000000;;
5636;Bohumil;Palkovič;1979-05-11 00:00:00.000000;;
5637;Vlastislav;Droppa;1991-03-12 00:00:00.000000;;
5638;Pavol;Rybár;992-08-02 00:00:00.000000;;
5639;Samuel;Kuffa;1969-05-10 00:00:00.000000;;
5640;Nataša;Chalupková;1969-05-12 00:00:00.000000;;
5641;Ingrida;Bajnoková;1978-05-13 00:00:00.000000;;
5642;Lenka;Nemecová;1975-10-27 00:00:00.000000;;
5643;Marcel;Mak;1988-08-28 00:00:00.000000;;
5644;Tichomír;Bukovský;1960-05-13 00:00:00.000000;;
5645;Valentína;Hanaková;1981-10-31 00:00:00.000000;;
5646;Ľudmila;Puškárová;1998-08-12 00:00:00.000000;;
5647;Karol;Starosta;1961-01-23 00:00:00.000000;;
5648;Galina;Hubová;1992-06-17 00:00:00.000000;;
5649;Cecília;Ďurkovičová;1989-09-20 00:00:00.000000;;
5650;Klement;Šarkan;995-05-08 00:00:00.000000;;
5651;Izidor;Fabian;980-02-01 00:00:00.000000;;
5652;Lujza;Klepačová;965-01-02 00:00:00.000000;;
5653;Bohumír;Sklár;1971-06-24 00:00:00.000000;;
5654;Darina;Hrašková;1989-06-15 00:00:00.000000;;
5655;Vojtech;Hečko;1994-03-11 00:00:00.000000;;
5656;Marína;Nižanská;974-02-02 00:00:00.000000;;
5657;Boris;Zubek;995-02-07 00:00:00.000000;;
5658;Bohdan;Bajnok;1976-03-23 00:00:00.000000;;
5659;Alfonz;Turčok;996-02-06 00:00:00.000000;;
5660;Alfréd;Vlk;990-04-03 00:00:00.000000;;
5661;Denisa;Husáková;1970-03-16 00:00:00.000000;;
5662;Beáta;Plekanecová;1985-01-12 00:00:00.000000;;
5663;Dušan;Sedliak;1976-03-24 00:00:00.000000;;
5664;Dávid;Beňuš;1967-06-24 00:00:00.000000;;
5665;Alexej;Chovan;1981-01-14 00:00:00.000000;;
5666;Sergej;Smrek;1990-06-17 00:00:00.000000;;
5667;Edmund;Baňo;964-04-05 00:00:00.000000;;
5668;Demeter;Bella;995-07-05 00:00:00.000000;;
5669;Helena;Lacová;1983-05-27 00:00:00.000000;;
5670;Alena;Gregorová;1982-11-17 00:00:00.000000;;
5671;Katarína;Tomanová;1986-08-31 00:00:00.000000;;
5672;Valentína;Cibulová;1965-11-12 00:00:00.000000;;
5673;Viera;Višňovská;1968-06-25 00:00:00.000000;;
5674;Ambróz;Beko;994-11-08 00:00:00.000000;;
5675;Lívia;Bobulová;995-11-04 00:00:00.000000;;
5676;Bartolomej;Jurina;1987-08-13 00:00:00.000000;;
5677;Lýdia;Hošťáková;1998-09-23 00:00:00.000000;;
5678;Božidara;Luptáková;1984-10-25 00:00:00.000000;;
5679;Vít;Dano;1981-01-16 00:00:00.000000;;
5680;Danica;Machová;972-09-09 00:00:00.000000;;
5681;Emanuel;Mráz;1977-10-28 00:00:00.000000;;
5682;Petronela;Ťažká;1979-07-29 00:00:00.000000;;
5683;Jerguš;Kuffa;1982-12-25 00:00:00.000000;;
5684;Bohdan;Bernard;1995-10-25 00:00:00.000000;;
5685;Kvetoslava;Maďaičová;1973-05-28 00:00:00.000000;;
5686;Ľudomila;Kubičeková;1965-04-14 00:00:00.000000;;
5687;Bibiána;Lišková;978-08-02 00:00:00.000000;;
5688;Urban;Debnár;1988-11-19 00:00:00.000000;;
5689;Ervín;Beihofner;984-11-02 00:00:00.000000;;
5690;Agnesa;Turčoková;982-12-03 00:00:00.000000;;
5691;Hana;Krajčovičová;962-12-05 00:00:00.000000;;
5692;Margaréta;Michalicová;979-10-08 00:00:00.000000;;
5693;Mikuláš;Klimo;1995-03-15 00:00:00.000000;;
5694;Mojmír;Ďurica;997-04-06 00:00:00.000000;;
5695;Anastázia;Beková;1992-07-29 00:00:00.000000;;
5696;Ferdinand;Kocian;997-04-03 00:00:00.000000;;
5697;Drahomíra;Hečková;968-08-05 00:00:00.000000;;
5698;Benjamín;Mamojka;1959-09-21 00:00:00.000000;;
5699;Mikuláš;Jakubček;988-01-09 00:00:00.000000;;
5700;Bonifác;Macek;1977-06-10 00:00:00.000000;;
5701;Zlatica;Hudáčeková;979-10-02 00:00:00.000000;;
5702;Miriama;Bednáriková;966-01-02 00:00:00.000000;;
5703;Prokop;Zubek;1997-10-25 00:00:00.000000;;
5704;Adrián;Lesný;964-10-01 00:00:00.000000;;
5705;Olympia;Žigmundová;979-12-03 00:00:00.000000;;
5706;Magdaléna;Dudeková;998-12-04 00:00:00.000000;;
5707;Alica;Boríková;962-06-07 00:00:00.000000;;
5708;Matej;Ťažký;1996-06-24 00:00:00.000000;;
5709;Branislava;Červeňová;960-09-02 00:00:00.000000;;
5710;Liana;Kiseľová;970-05-03 00:00:00.000000;;
5711;Bohuslava;Dančáková;1988-01-10 00:00:00.000000;;
5712;Cecília;Beranová;971-03-05 00:00:00.000000;;
5713;Jozef;Kuna;1966-02-27 00:00:00.000000;;
5714;Gregor;Bilko;1996-02-10 00:00:00.000000;;
5715;Ivan;Nižanský;1987-08-18 00:00:00.000000;;
5716;Drahoslava;Dušičková;1974-03-31 00:00:00.000000;;
5717;Blanka;Tomaneková;962-01-05 00:00:00.000000;;
5718;Iveta;Franeková;1972-01-25 00:00:00.000000;;
5719;Ernest;Babka;1995-02-17 00:00:00.000000;;
5720;Juliana;Binderová;1981-03-17 00:00:00.000000;;
5721;Berta;Cigániková;1970-03-11 00:00:00.000000;;
5722;Prokop;Bicek;1980-08-18 00:00:00.000000;;
5723;Rastislav;Kyseľ;1961-10-18 00:00:00.000000;;
5724;Albín;Blaho;1973-01-30 00:00:00.000000;;
5725;Eugen;Hanak;1994-05-11 00:00:00.000000;;
5726;Oliver;Novotný;1986-09-28 00:00:00.000000;;
5727;Slavomír;Bella;1989-12-16 00:00:00.000000;;
5728;Dalibor;Binder;1968-06-16 00:00:00.000000;;
5729;Branislav;Otčenáš;1965-02-24 00:00:00.000000;;
5730;Ľuboslava;Ondrušeková;1985-03-18 00:00:00.000000;;
5731;Brigita;Kurucová;992-12-04 00:00:00.000000;;
5732;Ela;Jurinová;1995-10-25 00:00:00.000000;;
5733;Dáša;Bahnová;1967-06-30 00:00:00.000000;;
5734;Barbora;Zubríková;985-09-01 00:00:00.000000;;
5735;Bernard;Zubek;1966-12-13 00:00:00.000000;;
5736;Alexander;Bielik;1964-06-19 00:00:00.000000;;
5737;Mojmír;Adam;971-01-08 00:00:00.000000;;
5738;Jolana;Filipová;966-05-06 00:00:00.000000;;
5739;Dušan;Bílek;984-09-08 00:00:00.000000;;
5740;Darina;Mamojková;1989-04-25 00:00:00.000000;;
5741;Alojzia;Michalicová;1979-11-17 00:00:00.000000;;
5742;Dávid;Liška;1992-03-25 00:00:00.000000;;
5743;Albert;Bernard;1984-11-24 00:00:00.000000;;
5744;Zita;Romančíková;1971-04-26 00:00:00.000000;;
5745;Štefan;Hošťák;975-06-01 00:00:00.000000;;
5746;Izidor;Menšík;1988-03-29 00:00:00.000000;;
5747;Alena;Dobšinská;1959-05-10 00:00:00.000000;;
5748;Demeter;Urblík;1975-03-25 00:00:00.000000;;
5749;Fedor;Baran;977-03-09 00:00:00.000000;;
5750;Sláva;Kuffová;986-02-08 00:00:00.000000;;
5751;Monika;Otčenášová;1988-02-20 00:00:00.000000;;
5752;Marcel;Škultéty;973-11-02 00:00:00.000000;;
5753;Adela;Hečková;967-11-04 00:00:00.000000;;
5754;Hermína;Ťapáková;1973-11-29 00:00:00.000000;;
5755;Dalibor;Almáši;1988-06-13 00:00:00.000000;;
5756;Kamil;Bartovič;979-08-05 00:00:00.000000;;
5757;Irena;Boreková;1999-01-27 00:00:00.000000;;
5758;Albert;Podhradský;979-07-06 00:00:00.000000;;
5759;Angela;Havranová;1972-08-10 00:00:00.000000;;
5760;Zora;Bašeková;973-07-09 00:00:00.000000;;
5761;Štefánia;Bánová;994-03-02 00:00:00.000000;;
5762;Slavomír;Nižanský;961-03-01 00:00:00.000000;;
5763;Blažena;Lojová;983-01-06 00:00:00.000000;;
5764;Zora;Sedliaková;1960-05-16 00:00:00.000000;;
5765;Medard;Heretik;1970-10-26 00:00:00.000000;;
5766;Adam;Kubík;1967-06-12 00:00:00.000000;;
5767;Vilma;Cigáňová;993-02-07 00:00:00.000000;;
5768;Roland;Sýkora;1970-01-10 00:00:00.000000;;
5769;Eliška;Kočišová;965-08-06 00:00:00.000000;;
5770;Medard;Čapkovič;1964-03-26 00:00:00.000000;;
5771;Urban;Gregor;1964-03-21 00:00:00.000000;;
5772;Žaneta;Blažejová;1975-08-16 00:00:00.000000;;
5773;Gustáv;Husák;982-11-03 00:00:00.000000;;
5774;Božidara;Bernoláková;982-11-06 00:00:00.000000;;
5775;Stanislava;Baňová;986-12-05 00:00:00.000000;;
5776;Blahoslav;Bahno;995-03-06 00:00:00.000000;;
5777;Eliška;Cibulová;968-08-06 00:00:00.000000;;
5778;Erika;Otčenášová;1983-10-16 00:00:00.000000;;
5779;Oľga;Plekanecová;1964-08-20 00:00:00.000000;;
5780;Oliver;Hrmo;1997-08-18 00:00:00.000000;;
5781;Alan;Richtár;1981-11-23 00:00:00.000000;;
5782;Medard;Smrek;1974-04-12 00:00:00.000000;;
5783;Ľubomíra;Ondrušeková;1998-04-25 00:00:00.000000;;
5784;Belo;Ondrušek;978-02-01 00:00:00.000000;;
5785;Anabela;Hrdličková;978-11-06 00:00:00.000000;;
5786;Pavol;Bobula;1962-09-30 00:00:00.000000;;
5787;Ema;Hricová;1959-09-16 00:00:00.000000;;
5788;Filoména;Finková;1991-12-21 00:00:00.000000;;
5789;Aleš;Blaha;1964-10-20 00:00:00.000000;;
5790;Radovan;Markovič;1982-11-11 00:00:00.000000;;
5791;Vanda;Murgašová;1967-07-17 00:00:00.000000;;
5792;Patrícia;Blahová;1963-03-15 00:00:00.000000;;
5793;Miloslava;Husová;1995-04-13 00:00:00.000000;;
5794;Roman;Čekovský;1973-02-17 00:00:00.000000;;
5795;Erik;Sýkora;1973-09-17 00:00:00.000000;;
5796;Vlastimil;Mlynárik;1976-01-19 00:00:00.000000;;
5797;Ľudomil;Tomášek;1997-10-23 00:00:00.000000;;
5798;Bartolomej;Slašťan;1975-06-24 00:00:00.000000;;
5799;Jearoslava;Krotáková;1988-10-17 00:00:00.000000;;
5800;Simona;Česneková;1979-09-10 00:00:00.000000;;
5801;Marcela;Bórová;1994-10-14 00:00:00.000000;;
5802;Gabriela;Muchová;1981-03-30 00:00:00.000000;;
5803;Igor;Devečka;1988-01-16 00:00:00.000000;;
5804;Andrej;Bór;1976-09-27 00:00:00.000000;;
5805;Jarolím;Balaša;968-12-04 00:00:00.000000;;
5806;Lenka;Gregorová;992-08-08 00:00:00.000000;;
5807;Štefan;Grznár;1968-02-26 00:00:00.000000;;
5808;Sergej;Jakubček;1991-08-26 00:00:00.000000;;
5809;Lýdia;Križanová;1982-09-29 00:00:00.000000;;
5810;Melánia;Mrázová;1962-09-15 00:00:00.000000;;
5811;Blažena;Zubeková;964-04-05 00:00:00.000000;;
5812;Oleg;Kližan;969-03-08 00:00:00.000000;;
5813;Radovan;Konôpka;1963-04-15 00:00:00.000000;;
5814;Fedor;Koppa;976-11-09 00:00:00.000000;;
5815;Roman;Menšík;964-01-08 00:00:00.000000;;
5816;Rebeka;Ťapáková;1995-04-11 00:00:00.000000;;
5817;Gregor;Očenáš;1961-08-17 00:00:00.000000;;
5818;Barbora;Cígerová;988-08-04 00:00:00.000000;;
5819;Karistína;Husáková;1960-10-13 00:00:00.000000;;
5820;Vojtech;Smrek;1964-12-12 00:00:00.000000;;
5821;Drahomír;Gašparovič;973-01-08 00:00:00.000000;;
5822;Marianna;Gašparovičová;993-04-02 00:00:00.000000;;
5823;Pravoslav;Dančiak;1990-10-30 00:00:00.000000;;
5824;Bohdana;Česneková;982-02-05 00:00:00.000000;;
5825;Anežka;Vaneková;1999-04-20 00:00:00.000000;;
5826;Karina;Raková;1963-10-12 00:00:00.000000;;
5827;Ján;Bernolák;1962-04-20 00:00:00.000000;;
5828;Fridrich;Orlík;973-11-02 00:00:00.000000;;
5829;Štefan;Hroboň;986-04-03 00:00:00.000000;;
5830;Alena;Danová;1979-09-19 00:00:00.000000;;
5831;Alexander;Hraško;1979-04-30 00:00:00.000000;;
5832;Roland;Žigo;1998-05-25 00:00:00.000000;;
5833;Roland;Maďaič;1967-10-25 00:00:00.000000;;
5834;Milica;Adamecová;1966-04-17 00:00:00.000000;;
5835;Gabriela;Baňová;982-04-08 00:00:00.000000;;
5836;Pravoslav;Ondruš;1988-06-16 00:00:00.000000;;
5837;Sofia;Dorková;1967-12-20 00:00:00.000000;;
5838;Hortenzia;Dušičková;1978-03-25 00:00:00.000000;;
5839;Samuel;Murgaš;964-11-04 00:00:00.000000;;
5840;Soňa;Sýkorová;1962-09-10 00:00:00.000000;;
5841;Melánia;Luptáková;1979-11-14 00:00:00.000000;;
5842;Romana;Kocianová;982-03-07 00:00:00.000000;;
5843;Alfonz;Havránek;1989-07-31 00:00:00.000000;;
5844;Lesana;Uramová;1982-12-21 00:00:00.000000;;
5845;Ema;Kraľovičová;1963-03-16 00:00:00.000000;;
5846;Richard;Valent;1979-03-23 00:00:00.000000;;
5847;Ferdinand;Sedliak;1973-10-28 00:00:00.000000;;
5848;Gregor;Jurčo;1977-09-11 00:00:00.000000;;
5849;Zdenka;Danová;1968-04-26 00:00:00.000000;;
5850;Tatiana;Debnárová;1962-10-17 00:00:00.000000;;
5851;Bruno;Árpás;998-07-08 00:00:00.000000;;
5852;Vlasta;Krajčovičová;966-12-04 00:00:00.000000;;
5853;Galina;Hanaková;1963-10-23 00:00:00.000000;;
5854;Elvíra;Maslová;1959-03-23 00:00:00.000000;;
5855;Etela;Konrádová;1961-09-21 00:00:00.000000;;
5856;Cyril;Zubek;1996-09-11 00:00:00.000000;;
5857;Oliver;Ďaďo;1965-03-27 00:00:00.000000;;
5858;Bronislava;Miklošová;1978-02-11 00:00:00.000000;;
5859;Elena;Luptáková;966-05-05 00:00:00.000000;;
5860;Miriama;Capková;1970-06-16 00:00:00.000000;;
5861;Severín;Borovský;1960-06-29 00:00:00.000000;;
5862;Boleslav;Hodža;1963-06-17 00:00:00.000000;;
5863;Miroslav;Jalovec;1967-08-23 00:00:00.000000;;
5864;Hugo;Krištof;1990-06-26 00:00:00.000000;;
5865;Nina;Muchová;1963-11-30 00:00:00.000000;;
5866;Blažej;Jánoš;1960-05-28 00:00:00.000000;;
5867;Vížazoslav;Hudáček;1994-11-23 00:00:00.000000;;
5868;Krištof;Dusík;981-05-07 00:00:00.000000;;
5869;Miroslav;Slašťan;1970-03-30 00:00:00.000000;;
5870;Urban;Bilka;992-12-09 00:00:00.000000;;
5871;Václav;Kotulič;975-07-08 00:00:00.000000;;
5872;Prokop;Plekanec;979-07-06 00:00:00.000000;;
5873;Želmíra;Husová;992-11-06 00:00:00.000000;;
5874;Vincent;Kotulič;1986-01-11 00:00:00.000000;;
5875;Darina;Bellová;981-09-01 00:00:00.000000;;
5876;Erik;Bondra;1964-03-25 00:00:00.000000;;
5877;Vladimíra;Kočišová;1997-11-20 00:00:00.000000;;
5878;Pravoslav;Borík;1963-03-16 00:00:00.000000;;
5879;Arpád;Ťažký;1959-10-24 00:00:00.000000;;
5880;Eleonóra;Bukovská;1987-10-23 00:00:00.000000;;
5881;Viliam;Maďaič;1996-12-19 00:00:00.000000;;
5882;Uršuľa;Vlachová;994-07-04 00:00:00.000000;;
5883;Jaroslav;Dano;1994-12-29 00:00:00.000000;;
5884;Cyril;Valach;996-06-04 00:00:00.000000;;
5885;Henrieta;Beihofnerová;1984-12-20 00:00:00.000000;;
5886;Ambróz;Blaho;1983-07-23 00:00:00.000000;;
5887;Dobroslav;Melichár;1989-02-26 00:00:00.000000;;
5888;Lýdia;Pavelová;1984-04-22 00:00:00.000000;;
5889;Zlatko;Anderla;1990-02-28 00:00:00.000000;;
5890;Patrícia;Balogová;1978-07-20 00:00:00.000000;;
5891;Dušan;Hroboň;1983-02-23 00:00:00.000000;;
5892;Miloš;Paška;1970-08-29 00:00:00.000000;;
5893;Zdenko;Holúbek;998-04-09 00:00:00.000000;;
5894;Klára;Kurucová;1981-06-26 00:00:00.000000;;
5895;Henrieta;Bartošová;978-03-02 00:00:00.000000;;
5896;Irma;Chalupková;976-11-09 00:00:00.000000;;
5897;Elena;Ondrejková;1983-12-15 00:00:00.000000;;
5898;Evana;Kotuličová;1986-11-25 00:00:00.000000;;
5899;Jolana;Baranová;969-06-02 00:00:00.000000;;
5900;Cyril;Masaryk;972-03-04 00:00:00.000000;;
5901;Ondrej;András;975-03-07 00:00:00.000000;;
5902;Jarmila;Ďuricová;1962-12-26 00:00:00.000000;;
5903;Lýdia;Štefániková;1998-03-27 00:00:00.000000;;
5904;Milica;Finková;959-11-08 00:00:00.000000;;
5905;Kazimír;Kazík;1990-08-20 00:00:00.000000;;
5906;Ervín;Havran;1987-05-21 00:00:00.000000;;
5907;Blažena;Červeňová;989-05-06 00:00:00.000000;;
5908;Malvína;Hroboňová;979-08-05 00:00:00.000000;;
5909;Michal;Červeň;1977-12-21 00:00:00.000000;;
5910;Sergej;Kráľ;1996-09-24 00:00:00.000000;;
5911;Adrián;Bašek;1973-04-30 00:00:00.000000;;
5912;Štefan;Dušička;1987-02-25 00:00:00.000000;;
5913;Dáša;Dančiaková;1989-09-22 00:00:00.000000;;
5914;Evana;Marcinková;1967-06-25 00:00:00.000000;;
5915;Kvetoslava;Jakubecová;999-07-07 00:00:00.000000;;
5916;Drahomír;Novotný;1960-03-12 00:00:00.000000;;
5917;Stanislav;Černík;1973-03-29 00:00:00.000000;;
5918;Vlastislav;Hečko;1960-04-20 00:00:00.000000;;
5919;Bronislava;Hrdličková;1965-07-22 00:00:00.000000;;
5920;Karolína;Bahnová;990-06-02 00:00:00.000000;;
5921;Matúš;Konrád;998-12-07 00:00:00.000000;;
5922;Bohuslava;Holičová;968-01-06 00:00:00.000000;;
5923;Milan;Miklík;970-03-05 00:00:00.000000;;
5924;Hedviga;Droppová;977-02-03 00:00:00.000000;;
5925;Oľga;Dudeková;1963-07-10 00:00:00.000000;;
5926;Karol;Starosta;1980-06-21 00:00:00.000000;;
5927;Brigita;Konrádová;1981-03-18 00:00:00.000000;;
5928;Silvester;Hlaváč;1962-03-23 00:00:00.000000;;
5929;Cecília;Konrádová;1982-03-27 00:00:00.000000;;
5930;Kvetoslava;Sýkorová;967-02-03 00:00:00.000000;;
5931;Miriama;Havranová;1989-04-24 00:00:00.000000;;
5932;Marek;Ďaďo;1993-11-29 00:00:00.000000;;
5933;Slavomír;Laco;1993-12-28 00:00:00.000000;;
5934;Klaudia;Droppová;1961-02-27 00:00:00.000000;;
5935;Boris;Ondrušek;1990-04-10 00:00:00.000000;;
5936;Sergej;Dušička;1964-07-25 00:00:00.000000;;
5937;Valentína;Cyprichová;1986-08-27 00:00:00.000000;;
5938;Augustín;Gašparovič;1982-03-21 00:00:00.000000;;
5939;Ľudomil;Hošťák;1998-05-25 00:00:00.000000;;
5940;Fridrich;Rojko;1972-08-31 00:00:00.000000;;
5941;Denis;Vrabec;1995-01-14 00:00:00.000000;;
5942;Dezider;Jančo;1973-06-23 00:00:00.000000;;
5943;Jarmila;Kazíková;1973-12-10 00:00:00.000000;;
5944;Jearoslava;Jakubčeková;1966-10-16 00:00:00.000000;;
5945;Soňa;Hladná;1979-12-29 00:00:00.000000;;
5946;Marta;Zubková;964-09-05 00:00:00.000000;;
5947;Filip;Hrušovský;1971-04-10 00:00:00.000000;;
5948;Klement;Melichár;1969-02-23 00:00:00.000000;;
5949;Alžbeta;Boreková;1973-12-26 00:00:00.000000;;
5950;Marián;Dobšinský;978-11-03 00:00:00.000000;;
5951;Judita;Čapkovičová;1963-10-29 00:00:00.000000;;
5952;Hubert;Vydarený;1982-05-20 00:00:00.000000;;
5953;Evana;Kiseľová;1987-02-23 00:00:00.000000;;
5954;Jearoslava;Bačová;1991-11-28 00:00:00.000000;;
5955;Adela;Hušťáková;969-05-09 00:00:00.000000;;
5956;Stela;Kollárová;1973-10-14 00:00:00.000000;;
5957;Sergej;Franek;1964-05-20 00:00:00.000000;;
5958;Miloš;Doležal;1977-10-30 00:00:00.000000;;
5959;Renáta;Lisická;1970-08-23 00:00:00.000000;;
5960;Leonard;Ondruš;966-10-03 00:00:00.000000;;
5961;Roman;Hlinka;1972-03-27 00:00:00.000000;;
5962;Filoména;Adamová;1970-05-15 00:00:00.000000;;
5963;Jearoslava;Klimová;1997-06-13 00:00:00.000000;;
5964;Natália;Tomanová;1980-03-31 00:00:00.000000;;
5965;Radomír;Chudík;1981-12-17 00:00:00.000000;;
5966;Martina;Maslová;1973-07-27 00:00:00.000000;;
5967;Adam;Habuša;1980-07-25 00:00:00.000000;;
5968;Anabela;Masaryková;1965-09-11 00:00:00.000000;;
5969;Galina;Hrušovská;1976-09-22 00:00:00.000000;;
5970;Kvetoslava;Pašková;1966-11-16 00:00:00.000000;;
5971;Aleš;Bondra;1985-01-15 00:00:00.000000;;
5972;František;Čierny;1964-02-13 00:00:00.000000;;
5973;Štefánia;Balašová;1976-09-20 00:00:00.000000;;
5974;Ľubomíra;Jalovecová;971-07-06 00:00:00.000000;;
5975;Liana;Andrašíková;963-06-05 00:00:00.000000;;
5976;Nataša;Debnárová;967-01-01 00:00:00.000000;;
5977;Justína;Kraľovičová;1971-08-15 00:00:00.000000;;
5978;Miloslava;Višňovská;1982-07-10 00:00:00.000000;;
5979;Alexander;Kiseľ;1976-07-22 00:00:00.000000;;
5980;Dezider;Štefánek;1995-12-12 00:00:00.000000;;
5981;Evana;Hrušková;1990-10-31 00:00:00.000000;;
5982;Krištof;Maďar;1962-04-11 00:00:00.000000;;
5983;Aurélia;Ďuricová;983-10-04 00:00:00.000000;;
5984;Imrich;Borič;1994-12-21 00:00:00.000000;;
5985;Vlastimil;Labuda;984-07-04 00:00:00.000000;;
5986;Radúz;Ondruš;1988-04-18 00:00:00.000000;;
5987;Hana;Jakubčeková;1977-08-25 00:00:00.000000;;
5988;Alexandra;Žigová;1960-08-21 00:00:00.000000;;
5989;Karina;Gregušová;1963-02-15 00:00:00.000000;;
5990;Koloman;Klepač;1987-09-16 00:00:00.000000;;
5991;Martin;Andráš;1991-05-11 00:00:00.000000;;
5992;Urban;Andrášy;990-06-09 00:00:00.000000;;
5993;Martin;Michalica;1985-06-25 00:00:00.000000;;
5994;Bohumír;Masaryk;1970-10-21 00:00:00.000000;;
5995;Bartolomej;Murgaš;1984-03-21 00:00:00.000000;;
5996;Bystrík;Lisický;1974-06-23 00:00:00.000000;;
5997;Aurel;Dudek;1983-06-22 00:00:00.000000;;
5998;Alžbeta;Pavelková;968-10-06 00:00:00.000000;;
5999;Milada;Hrašková;1988-09-25 00:00:00.000000;;
6000;Paulína;Dusíková;1959-11-16 00:00:00.000000;;
6001;Róbert;Chalupka;1964-08-30 00:00:00.000000;;
6002;Jela;Masaryková;1986-04-28 00:00:00.000000;;
6003;Arpád;Hraško;998-06-03 00:00:00.000000;;
6004;Aurel;Danko;1968-07-31 00:00:00.000000;;
6005;Urban;Kočiš;1992-03-16 00:00:00.000000;;
6006;Tibor;Hušťák;964-09-09 00:00:00.000000;;
6007;Drahomíra;Halušková;1961-08-11 00:00:00.000000;;
6008;Metod;Cyprich;1994-10-10 00:00:00.000000;;
6009;Cecília;Hudáčeková;1990-04-21 00:00:00.000000;;
6010;Gabriela;Lajčáková;997-09-05 00:00:00.000000;;
6011;Arnold;Ftáčin;1990-11-19 00:00:00.000000;;
6012;Ladislav;Baša;1986-05-21 00:00:00.000000;;
6013;Matilda;Zubková;1984-01-14 00:00:00.000000;;
6014;Beňadik;Kozák;1970-06-25 00:00:00.000000;;
6015;Dávid;Chudík;1972-03-10 00:00:00.000000;;
6016;Dobroslav;Vrabec;965-11-08 00:00:00.000000;;
6017;Belo;Klepač;991-02-09 00:00:00.000000;;
6018;Oleg;Borovský;1970-02-15 00:00:00.000000;;
6019;Alexej;Makovický;1984-08-30 00:00:00.000000;;
6020;Jozefína;Slotová;987-01-06 00:00:00.000000;;
6021;Arnold;Kazík;1982-01-14 00:00:00.000000;;
6022;Teodor;Capko;1966-05-27 00:00:00.000000;;
6023;Stanislava;Višňovská;971-02-02 00:00:00.000000;;
6024;Krištof;Murgaš;991-05-01 00:00:00.000000;;
6025;Magdaléna;Pašková;1967-01-14 00:00:00.000000;;
6026;Anežka;Muchová;1995-04-18 00:00:00.000000;;
6027;Irma;Abrahámová;1963-07-15 00:00:00.000000;;
6028;Eduard;Stodola;1998-01-30 00:00:00.000000;;
6029;Miroslava;Pušková;1974-12-30 00:00:00.000000;;
6030;Melinda;Hrmová;1989-09-15 00:00:00.000000;;
6031;Agáta;Dutková;1965-04-20 00:00:00.000000;;
6032;Bernard;Janák;974-04-03 00:00:00.000000;;
6033;Patrik;Slota;1977-04-22 00:00:00.000000;;
6034;Alexej;Bielik;1981-09-19 00:00:00.000000;;
6035;René;Debnár;1974-05-15 00:00:00.000000;;
6036;Dagmara;Jantošovičová;973-01-09 00:00:00.000000;;
6037;Vladimír;Kocúr;962-11-07 00:00:00.000000;;
6038;Beáta;Vlhová;1987-03-17 00:00:00.000000;;
6039;Simona;Lesná;999-10-01 00:00:00.000000;;
6040;Cyprián;Hric;1996-04-26 00:00:00.000000;;
6041;Ervín;Nižanský;990-11-01 00:00:00.000000;;
6042;Magdaléna;Jurčová;1975-11-28 00:00:00.000000;;
6043;Mojmír;Podhradský;959-04-08 00:00:00.000000;;
6044;Vížazoslav;Ťažký;1966-11-30 00:00:00.000000;;
